tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M15,rsi,64,0.03,-1.5,newyork,none,noise,41.5,0.2,48.5,41.5,9.8,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,64,0.05,-1.0,newyork,none,noise,38.3,1.9,43.5,38.3,16.3,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,64,0.05,-1.5,newyork,none,noise,38.3,0.2,45.2,38.3,16.4,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,64,0.08,-1.0,newyork,none,noise,33.5,1.9,38.4,33.5,26.2,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,64,0.08,-1.5,newyork,none,noise,33.5,0.2,40.0,33.5,26.2,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.03,-1.0,newyork,none,noise,26.2,0.8,60.4,26.2,12.6,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.03,-1.5,newyork,none,noise,26.2,0.0,61.2,26.2,12.6,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.05,-1.0,newyork,none,noise,22.3,0.8,55.0,22.3,21.9,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.05,-1.5,newyork,none,noise,22.3,0.0,55.7,22.3,21.9,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.08,-1.0,newyork,none,noise,17.6,0.8,48.4,17.6,33.3,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,rsi,128,0.08,-1.5,newyork,none,noise,17.6,0.0,49.2,17.6,33.3,139,35.97,1.1364,20.97,11.15,65,74,621,32.37,0.9571,44.48,-21.4,304,317,-0.1793,0.9571,44.48,621,0.0
M15,derivative,128,0.08,-1.0,newyork,cycle,cycle,48.4,0.8,48.4,17.6,33.3,872,23.74,0.9338,58.37,-43.15,443,429,4162,24.07,0.9531,88.69,-87.52,2093,2069,0.0193,0.8972,99.96,7972,0.0559
M15,rsi,64,0.03,-1.0,all,noise,noise,41.5,1.9,46.9,41.5,9.7,291,36.77,1.1694,24.84,32.27,123,168,1289,32.27,0.953,60.92,-41.49,641,648,-0.2164,0.9937,67.17,3347,-0.0407
M15,rsi,64,0.03,-1.5,all,noise,noise,41.5,0.2,48.5,41.5,9.8,291,36.77,1.1694,24.84,32.27,123,168,1289,32.27,0.953,60.92,-41.49,641,648,-0.2164,0.9937,67.17,3347,-0.0407
M15,derivative,64,0.08,-1.0,all,cycle,cycle,38.4,1.9,38.4,33.5,26.2,1884,23.46,0.9202,79.99,-75.77,942,942,9859,24.03,0.9522,99.7,-99.32,4932,4927,0.032,0.9721,100.0,23803,-0.0199
M15,derivative,128,0.05,-1.0,newyork,cycle,cycle,55.0,0.8,55.0,22.3,21.9,1009,24.58,0.9777,53.41,-27.22,513,496,4645,24.03,0.9503,92.38,-91.11,2345,2300,-0.0274,0.8972,99.96,7972,0.0531
M15,derivative,64,0.08,-1.5,all,cycle,cycle,40.0,0.2,40.0,33.5,26.2,1960,23.83,0.939,75.61,-69.61,980,980,10355,23.98,0.9498,99.79,-99.56,5181,5174,0.0108,0.9721,100.0,23803,-0.0223
M15,derivative,128,0.08,-1.5,newyork,cycle,cycle,49.2,0.0,49.2,17.6,33.3,877,23.72,0.9327,58.81,-43.75,445,432,4189,23.99,0.9487,90.36,-89.28,2108,2081,0.016,0.8972,99.96,7972,0.0515
M15,derivative,64,0.03,-1.0,london,none,cycle,46.9,1.9,46.9,41.5,9.7,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,64,0.03,-1.5,london,none,cycle,48.5,0.2,48.5,41.5,9.8,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,64,0.05,-1.0,london,none,cycle,43.5,1.9,43.5,38.3,16.3,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,64,0.05,-1.5,london,none,cycle,45.2,0.2,45.2,38.3,16.4,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,64,0.08,-1.0,london,none,cycle,38.4,1.9,38.4,33.5,26.2,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,64,0.08,-1.5,london,none,cycle,40.0,0.2,40.0,33.5,26.2,1746,24.28,0.9629,72.82,-52.46,873,873,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0144,0.9485,99.36,8274,0.0
M15,derivative,128,0.03,-1.0,london,none,cycle,60.4,0.8,60.4,26.2,12.6,1744,24.31,0.9644,72.82,-51.49,872,872,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0159,0.9485,99.36,8274,0.0
M15,derivative,128,0.03,-1.5,london,none,cycle,61.2,0.0,61.2,26.2,12.6,1744,24.31,0.9644,72.82,-51.49,872,872,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0159,0.9485,99.36,8274,0.0
M15,derivative,128,0.05,-1.0,london,none,cycle,55.0,0.8,55.0,22.3,21.9,1744,24.31,0.9644,72.82,-51.49,872,872,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0159,0.9485,99.36,8274,0.0
M15,derivative,128,0.05,-1.5,london,none,cycle,55.7,0.0,55.7,22.3,21.9,1744,24.31,0.9644,72.82,-51.49,872,872,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0159,0.9485,99.36,8274,0.0
M15,derivative,128,0.08,-1.0,london,none,cycle,48.4,0.8,48.4,17.6,33.3,1744,24.31,0.9644,72.82,-51.49,872,872,8274,23.89,0.9485,99.36,-98.78,4153,4121,-0.0159,0.9485,99.36,8274,0.0
