tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M5,5,0.3,70,2.0,newyork,fft_cycle,64,0.05,5,48.3,1082,30.22,0.9302,76.77,-45.37,531,551,5726,26.98,0.8622,99.83,-99.7,2811,2915,-0.068,0.8814,100.0,25352,-0.0192,0.17,True
M5,5,1.0,70,2.0,london,full_confl,128,0.05,10,58.6,1002,31.64,0.8522,72.56,-68.92,523,479,5118,31.91,0.862,99.66,-99.62,2636,2482,0.0098,0.8859,100.0,83724,-0.0239,0.34,True
M5,5,0.5,70,2.0,newyork,fft_cycle,128,0.03,5,62.6,1794,27.15,0.8149,91.84,-91.68,918,876,8791,27.16,0.862,99.99,-99.99,4364,4427,0.0471,0.882,100.0,40310,-0.02,0.01,True
M5,5,0.5,70,2.0,newyork,fft_cycle,128,0.05,5,58.6,1794,27.15,0.8149,91.84,-91.68,918,876,8791,27.16,0.862,99.99,-99.99,4364,4427,0.0471,0.882,100.0,40310,-0.02,0.01,True
M5,5,0.3,30,3.0,london,full_confl,128,0.03,5,62.6,486,25.51,1.0921,33.11,29.61,234,252,2615,22.52,0.8618,97.5,-96.15,1252,1363,-0.2303,0.8923,100.0,15909,-0.0305,2.5,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.03,5,62.6,6541,21.05,0.8846,99.94,-99.89,3127,3414,31268,21.16,0.8617,100.0,-100.0,15451,15817,-0.0229,0.86,100.0,150830,0.0017,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.05,5,58.6,6541,21.05,0.8846,99.94,-99.89,3127,3414,31268,21.16,0.8617,100.0,-100.0,15451,15817,-0.0229,0.86,100.0,150830,0.0017,0.0,True
M5,5,0.5,30,3.0,newyork,full_confl,64,0.05,5,48.3,780,15.0,0.9035,76.38,-46.67,361,419,3713,13.98,0.8615,98.98,-98.14,1861,1852,-0.042,0.8796,100.0,24100,-0.0181,1.02,True
M5,5,0.5,30,3.0,newyork,full_confl,64,0.05,10,48.3,322,12.73,0.9899,43.25,-5.66,138,184,1564,14.51,0.8613,87.38,-81.75,777,787,-0.1286,0.8796,100.0,24100,-0.0183,12.62,True
M5,5,1.0,30,3.0,london,full_confl,64,0.05,10,48.3,569,23.02,0.9379,48.99,-30.01,268,301,3206,22.52,0.8613,99.06,-98.18,1681,1525,-0.0766,0.9171,100.0,53382,-0.0558,0.94,True
M5,5,0.5,70,3.0,all,baseline,0,0.0,0,0.0,26078,21.73,0.8962,100.0,-100.0,12862,13216,124607,21.32,0.8612,100.0,-100.0,61505,63102,-0.035,0.8612,100.0,124607,0.0,0.0,True
M5,5,0.5,70,3.0,asian,fft_cycle,128,0.03,5,62.6,1806,25.14,0.8659,91.82,-90.11,793,1013,8071,25.21,0.8611,100.0,-100.0,3965,4106,-0.0048,0.837,100.0,42310,0.0241,0.0,True
M5,5,0.5,70,3.0,asian,fft_cycle,128,0.05,5,58.6,1806,25.14,0.8659,91.82,-90.11,793,1013,8071,25.21,0.8611,100.0,-100.0,3965,4106,-0.0048,0.837,100.0,42310,0.0241,0.0,True
M5,5,0.5,30,2.0,all,fft_cycle,64,0.03,5,51.6,3171,30.97,0.8287,98.99,-98.59,1479,1692,16066,31.46,0.861,100.0,-100.0,7901,8165,0.0323,0.8468,100.0,74625,0.0142,0.0,True
M5,5,0.5,30,2.0,all,fft_cycle,64,0.05,5,48.3,3171,30.97,0.8287,98.99,-98.59,1479,1692,16066,31.46,0.861,100.0,-100.0,7901,8165,0.0323,0.8468,100.0,74625,0.0142,0.0,True
M5,5,0.5,30,3.0,asian,full_confl,64,0.03,10,51.6,219,26.03,0.9298,36.77,-14.78,72,147,1269,24.74,0.8607,82.84,-81.49,646,623,-0.0691,0.8263,100.0,24676,0.0344,17.16,True
M5,5,0.3,70,3.0,all,full_confl,128,0.05,5,58.6,2511,21.62,0.8826,94.15,-93.13,1164,1347,12181,21.02,0.8607,100.0,-100.0,5871,6310,-0.0219,0.8695,100.0,79018,-0.0088,0.0,True
M5,5,1.0,30,3.0,all,full_confl,64,0.05,10,48.3,1575,19.05,0.8343,93.67,-89.48,688,887,8516,20.77,0.8607,100.0,-100.0,4342,4174,0.0264,0.86,100.0,150830,0.0007,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.03,5,62.6,9876,20.73,0.8572,100.0,-100.0,4761,5115,47080,21.13,0.8606,100.0,-100.0,23278,23802,0.0034,0.8591,100.0,227006,0.0015,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.05,5,58.6,9876,20.73,0.8572,100.0,-100.0,4761,5115,47080,21.13,0.8606,100.0,-100.0,23278,23802,0.0034,0.8591,100.0,227006,0.0015,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,128,0.03,5,62.6,6541,32.32,0.886,99.78,-99.74,3127,3414,31268,31.69,0.8605,100.0,-100.0,15451,15817,-0.0255,0.8514,100.0,150830,0.0091,0.0,True
M5,5,1.0,30,2.0,all,fft_cycle,128,0.05,5,58.6,6541,32.32,0.886,99.78,-99.74,3127,3414,31268,31.69,0.8605,100.0,-100.0,15451,15817,-0.0255,0.8514,100.0,150830,0.0091,0.0,True
M5,5,0.3,30,2.0,all,fft_cycle,64,0.03,5,51.6,1901,32.04,0.8569,92.15,-88.42,862,1039,9670,31.44,0.8604,100.0,-100.0,4754,4916,0.0035,0.8465,100.0,44934,0.0139,0.0,True
M5,5,0.3,30,2.0,all,fft_cycle,64,0.05,5,48.3,1901,32.04,0.8569,92.15,-88.42,862,1039,9670,31.44,0.8604,100.0,-100.0,4754,4916,0.0035,0.8465,100.0,44934,0.0139,0.0,True
M5,5,0.5,70,3.0,all,full_confl,128,0.05,5,58.6,3992,21.32,0.8804,98.86,-98.66,1882,2110,19124,20.9,0.8603,100.0,-100.0,9361,9763,-0.0201,0.8612,100.0,124607,-0.0009,0.0,True
M5,5,1.0,70,2.0,newyork,full_confl,128,0.05,5,58.6,2438,28.47,0.8673,94.21,-91.25,1224,1214,12052,27.03,0.8603,100.0,-100.0,5990,6062,-0.007,0.8799,100.0,73639,-0.0196,0.0,True
M5,5,0.3,70,3.0,asian,full_confl,64,0.03,5,51.6,792,24.37,0.8191,76.07,-74.13,321,471,3681,24.97,0.8602,99.49,-99.26,1823,1858,0.0411,0.8507,100.0,27242,0.0095,0.51,True
M5,5,0.3,70,2.0,all,fft_cycle,64,0.03,10,51.6,1291,29.9,0.7923,89.65,-87.83,605,686,7020,31.54,0.8602,99.97,-99.96,3515,3505,0.0679,0.8512,100.0,79018,0.009,0.03,True
M5,5,0.3,70,2.0,all,fft_cycle,64,0.05,10,48.3,1291,29.9,0.7923,89.65,-87.83,605,686,7020,31.54,0.8602,99.97,-99.96,3515,3505,0.0679,0.8512,100.0,79018,0.009,0.03,True
M5,5,0.5,70,3.0,newyork,full_confl,128,0.05,5,58.6,1329,15.27,0.8856,80.13,-71.28,673,656,6682,14.52,0.86,99.96,-99.94,3330,3352,-0.0256,0.8781,100.0,40310,-0.0181,0.04,True
M5,5,1.0,30,3.0,all,baseline,0,0.0,0,0.0,31804,20.85,0.8692,100.0,-100.0,15551,16253,150830,21.28,0.86,100.0,-100.0,74316,76514,-0.0092,0.86,100.0,150830,0.0,0.0,True
M5,5,0.3,30,2.0,all,full_confl,128,0.05,10,58.6,511,35.81,1.0325,22.9,6.11,246,265,2659,31.74,0.8596,96.8,-94.69,1319,1340,-0.1729,0.8465,100.0,44934,0.0131,3.2,True
M5,5,1.0,30,3.0,all,full_confl,64,0.03,10,51.6,1652,18.89,0.8208,95.02,-92.14,722,930,9030,20.81,0.8596,100.0,-100.0,4598,4432,0.0388,0.86,100.0,150830,-0.0004,0.0,True
M5,5,1.0,30,3.0,asian,fft_cycle,128,0.03,5,62.6,2068,25.63,0.8928,91.94,-88.5,943,1125,9419,25.0,0.8595,100.0,-100.0,4621,4798,-0.0333,0.8266,100.0,48995,0.0329,0.0,True
M5,5,1.0,30,3.0,asian,fft_cycle,128,0.05,5,58.6,2068,25.63,0.8928,91.94,-88.5,943,1125,9419,25.0,0.8595,100.0,-100.0,4621,4798,-0.0333,0.8266,100.0,48995,0.0329,0.0,True
M5,5,0.5,30,3.0,asian,full_confl,128,0.03,5,62.6,790,25.32,0.8538,72.77,-66.83,341,449,3556,25.03,0.8592,99.56,-99.15,1717,1839,0.0054,0.8263,100.0,24676,0.0329,0.44,True
M5,5,0.5,30,3.0,all,baseline,0,0.0,0,0.0,15369,20.99,0.8684,100.0,-100.0,7455,7914,74625,21.24,0.8591,100.0,-100.0,36519,38106,-0.0093,0.8591,100.0,74625,0.0,0.0,True
M5,5,1.0,70,3.0,all,baseline,0,0.0,0,0.0,47898,21.39,0.8881,100.0,-100.0,23744,24154,227006,21.27,0.8591,100.0,-100.0,112518,114488,-0.029,0.8591,100.0,227006,0.0,0.0,True
M5,5,1.0,70,3.0,newyork,fft_cycle,64,0.03,5,51.6,3294,16.21,0.9029,97.36,-93.16,1672,1622,16514,14.79,0.8591,100.0,-100.0,8234,8280,-0.0438,0.8785,100.0,73639,-0.0194,0.0,True
M5,5,1.0,70,3.0,newyork,fft_cycle,64,0.05,5,48.3,3294,16.21,0.9029,97.36,-93.16,1672,1622,16514,14.79,0.8591,100.0,-100.0,8234,8280,-0.0438,0.8785,100.0,73639,-0.0194,0.0,True
M5,5,0.3,70,2.0,asian,full_confl,64,0.03,5,51.6,792,33.33,0.7975,74.79,-73.18,321,471,3681,34.61,0.8588,98.81,-98.59,1823,1858,0.0613,0.8156,100.0,27242,0.0432,1.19,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.03,5,62.6,3205,21.15,0.8777,97.44,-97.06,1481,1724,15535,20.97,0.8585,100.0,-100.0,7611,7924,-0.0192,0.8591,100.0,74625,-0.0006,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.05,5,58.6,3205,21.15,0.8777,97.44,-97.06,1481,1724,15535,20.97,0.8585,100.0,-100.0,7611,7924,-0.0192,0.8591,100.0,74625,-0.0006,0.0,True
M5,5,1.0,30,2.0,all,full_confl,128,0.05,10,58.6,1750,32.0,0.8908,80.94,-78.11,879,871,8699,31.64,0.8585,100.0,-99.99,4429,4270,-0.0323,0.8514,100.0,150830,0.0071,0.0,True
M5,5,0.5,70,3.0,newyork,fft_cycle,128,0.03,10,62.6,788,13.58,0.7847,77.88,-73.57,409,379,3582,14.54,0.8584,99.04,-98.13,1846,1736,0.0737,0.8781,100.0,40310,-0.0197,0.96,True
M5,5,0.5,70,3.0,newyork,fft_cycle,128,0.05,10,58.6,788,13.58,0.7847,77.88,-73.57,409,379,3582,14.54,0.8584,99.04,-98.13,1846,1736,0.0737,0.8781,100.0,40310,-0.0197,0.96,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.03,10,51.6,729,19.75,0.862,75.52,-58.97,315,414,4042,20.29,0.8584,99.54,-99.33,2034,2008,-0.0036,0.8684,100.0,44934,-0.01,0.46,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.05,10,48.3,729,19.75,0.862,75.52,-58.97,315,414,4042,20.29,0.8584,99.54,-99.33,2034,2008,-0.0036,0.8684,100.0,44934,-0.01,0.46,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.05,10,48.3,445,15.06,1.0244,36.32,2.03,200,245,2590,14.9,0.8583,97.5,-94.55,1258,1332,-0.1661,0.8781,100.0,40310,-0.0198,2.5,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.03,5,62.6,1918,21.53,0.8714,91.95,-89.2,875,1043,9351,21.01,0.8583,100.0,-100.0,4503,4848,-0.0131,0.8684,100.0,44934,-0.0101,0.0,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.05,5,58.6,1918,21.53,0.8714,91.95,-89.2,875,1043,9351,21.01,0.8583,100.0,-100.0,4503,4848,-0.0131,0.8684,100.0,44934,-0.0101,0.0,True
M5,5,1.0,70,3.0,all,full_confl,128,0.05,10,58.6,2552,19.87,0.8353,97.92,-97.41,1304,1248,12931,20.86,0.8583,100.0,-100.0,6493,6438,0.023,0.8591,100.0,227006,-0.0008,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,128,0.03,10,62.6,3604,30.02,0.8185,99.44,-99.38,1832,1772,18629,31.58,0.8579,100.0,-100.0,9365,9264,0.0394,0.8491,100.0,227006,0.0088,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,128,0.05,10,58.6,3604,30.02,0.8185,99.44,-99.38,1832,1772,18629,31.58,0.8579,100.0,-100.0,9365,9264,0.0394,0.8491,100.0,227006,0.0088,0.0,True
M5,5,0.3,30,2.0,all,full_confl,128,0.03,10,62.6,535,35.33,1.0066,26.06,-2.96,259,276,2804,31.67,0.8577,97.31,-95.66,1396,1408,-0.1489,0.8465,100.0,44934,0.0112,2.69,True
M5,5,0.5,70,2.0,all,fft_cycle,128,0.03,5,62.6,5440,30.7,0.8151,99.96,-99.96,2561,2879,25862,31.61,0.8573,100.0,-100.0,12704,13158,0.0422,0.8499,100.0,124607,0.0074,0.0,True
M5,5,0.5,70,2.0,all,fft_cycle,128,0.05,5,58.6,5440,30.7,0.8151,99.96,-99.96,2561,2879,25862,31.61,0.8573,100.0,-100.0,12704,13158,0.0422,0.8499,100.0,124607,0.0074,0.0,True
M5,5,1.0,30,3.0,newyork,fft_cycle,128,0.03,5,62.6,2228,14.45,0.876,93.29,-89.11,1119,1109,10443,14.82,0.8572,100.0,-100.0,5237,5206,-0.0188,0.8801,100.0,48754,-0.0229,0.0,True
M5,5,1.0,30,3.0,newyork,fft_cycle,128,0.05,5,58.6,2228,14.45,0.876,93.29,-89.11,1119,1109,10443,14.82,0.8572,100.0,-100.0,5237,5206,-0.0188,0.8801,100.0,48754,-0.0229,0.0,True
M5,5,0.5,70,3.0,all,full_confl,128,0.03,5,62.6,4162,21.26,0.8756,99.17,-99.06,1959,2203,20039,20.86,0.857,100.0,-100.0,9830,10209,-0.0186,0.8612,100.0,124607,-0.0042,0.0,True
M5,5,1.0,70,3.0,newyork,full_confl,64,0.05,5,48.3,2154,17.08,0.935,86.2,-71.72,1052,1102,10964,14.61,0.857,100.0,-100.0,5431,5533,-0.078,0.8785,100.0,73639,-0.0215,0.0,True
M5,5,0.3,70,2.0,newyork,full_confl,128,0.03,10,62.6,347,31.12,0.948,33.49,-14.07,185,162,1750,27.43,0.8569,88.91,-84.09,896,854,-0.0911,0.8814,100.0,25352,-0.0245,11.09,True
M5,5,1.0,70,3.0,asian,fft_cycle,128,0.03,10,62.6,945,27.83,0.9868,62.1,-22.24,465,480,5453,25.09,0.8569,99.94,-99.94,2678,2775,-0.1299,0.8343,100.0,75907,0.0226,0.06,True
M5,5,1.0,70,3.0,asian,fft_cycle,128,0.05,10,58.6,945,27.83,0.9868,62.1,-22.24,465,480,5453,25.09,0.8569,99.94,-99.94,2678,2775,-0.1299,0.8343,100.0,75907,0.0226,0.06,True
M5,5,0.3,70,3.0,all,full_confl,128,0.03,5,62.6,2619,21.53,0.8704,95.93,-95.32,1214,1405,12747,20.93,0.8569,100.0,-100.0,6142,6605,-0.0135,0.8695,100.0,79018,-0.0126,0.0,True
M5,5,0.3,30,3.0,all,full_confl,128,0.05,10,58.6,511,20.94,0.9185,46.12,-31.97,246,265,2659,20.87,0.8568,98.23,-96.53,1319,1340,-0.0617,0.8684,100.0,44934,-0.0116,1.77,True
M5,5,0.3,70,3.0,asian,full_confl,64,0.05,5,48.3,754,24.4,0.8215,74.03,-71.92,303,451,3511,24.89,0.8566,99.35,-99.16,1736,1775,0.0351,0.8507,100.0,27242,0.0059,0.65,True
M5,5,0.5,30,3.0,london,full_confl,128,0.03,10,62.6,344,23.26,0.8888,48.16,-29.66,168,176,1714,22.81,0.8565,90.58,-89.15,912,802,-0.0323,0.9026,100.0,26525,-0.0461,9.42,True
M5,5,1.0,30,3.0,newyork,full_confl,128,0.05,5,58.6,1622,15.97,0.9469,83.23,-55.1,815,807,7911,14.81,0.8564,99.99,-99.99,3956,3955,-0.0905,0.8801,100.0,48754,-0.0237,0.01,True
M5,5,0.5,30,2.0,london,fft_cycle,128,0.03,5,62.6,1087,34.77,0.9816,62.49,-21.96,510,577,5666,31.87,0.8562,99.94,-99.84,2851,2815,-0.1254,0.8699,100.0,26525,-0.0137,0.06,True
M5,5,0.5,30,2.0,london,fft_cycle,128,0.05,5,58.6,1087,34.77,0.9816,62.49,-21.96,510,577,5666,31.87,0.8562,99.94,-99.84,2851,2815,-0.1254,0.8699,100.0,26525,-0.0137,0.06,True
M5,5,1.0,70,2.0,all,fft_cycle,128,0.03,5,62.6,9876,31.02,0.8356,100.0,-100.0,4761,5115,47080,31.57,0.856,100.0,-100.0,23278,23802,0.0204,0.8491,100.0,227006,0.0069,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,128,0.05,5,58.6,9876,31.02,0.8356,100.0,-100.0,4761,5115,47080,31.57,0.856,100.0,-100.0,23278,23802,0.0204,0.8491,100.0,227006,0.0069,0.0,True
M5,5,1.0,30,2.0,all,full_confl,128,0.03,10,62.6,1838,31.83,0.8927,81.84,-79.14,927,911,9174,31.62,0.8559,100.0,-100.0,4694,4480,-0.0368,0.8514,100.0,150830,0.0045,0.0,True
M5,5,1.0,70,3.0,all,full_confl,64,0.05,10,48.3,2309,20.23,0.8491,96.78,-95.34,1040,1269,12688,20.71,0.8559,100.0,-100.0,6419,6269,0.0068,0.8591,100.0,227006,-0.0032,0.0,True
M5,5,0.5,30,2.0,london,full_confl,128,0.03,5,62.6,830,37.71,1.0983,32.94,57.51,391,439,4408,31.76,0.8558,99.62,-99.34,2190,2218,-0.2425,0.8699,100.0,26525,-0.0141,0.38,True
M5,5,0.5,30,2.0,asian,full_confl,128,0.05,5,58.6,753,33.2,0.8011,73.37,-70.7,325,428,3375,34.67,0.8555,98.85,-98.17,1620,1755,0.0544,0.7957,100.0,24676,0.0598,1.15,True
M5,5,1.0,70,3.0,newyork,full_confl,64,0.03,5,51.6,2259,17.22,0.9448,85.29,-68.77,1120,1139,11497,14.64,0.8555,100.0,-100.0,5698,5799,-0.0893,0.8785,100.0,73639,-0.023,0.0,True
M5,5,0.5,30,3.0,asian,full_confl,64,0.05,5,48.3,651,25.65,0.8718,60.26,-55.31,257,394,3202,24.86,0.8554,99.19,-98.77,1589,1613,-0.0164,0.8263,100.0,24676,0.0291,0.81,True
M5,5,1.0,30,2.0,newyork,fft_cycle,128,0.03,5,62.6,2228,28.73,0.8917,88.54,-84.03,1119,1109,10443,26.91,0.8554,100.0,-100.0,5237,5206,-0.0363,0.8815,100.0,48754,-0.0261,0.0,True
M5,5,1.0,30,2.0,newyork,fft_cycle,128,0.05,5,58.6,2228,28.73,0.8917,88.54,-84.03,1119,1109,10443,26.91,0.8554,100.0,-100.0,5237,5206,-0.0363,0.8815,100.0,48754,-0.0261,0.0,True
M5,5,0.5,30,3.0,newyork,full_confl,64,0.03,10,51.6,335,12.54,0.9511,46.32,-13.86,150,185,1654,14.57,0.8552,89.31,-84.7,822,832,-0.0959,0.8796,100.0,24100,-0.0244,10.69,True
M5,5,0.5,70,3.0,london,full_confl,128,0.03,10,62.6,577,22.01,0.8539,59.86,-52.73,276,301,2989,22.35,0.8552,98.17,-97.93,1552,1437,0.0013,0.9045,100.0,46601,-0.0493,1.83,True
M5,5,1.0,70,3.0,london,full_confl,64,0.05,10,48.3,854,24.94,1.0223,51.33,1.72,411,443,4996,22.14,0.855,99.87,-99.85,2579,2417,-0.1673,0.9132,100.0,83724,-0.0582,0.13,True
M5,5,1.0,70,2.0,newyork,full_confl,128,0.03,5,62.6,2557,28.08,0.8589,94.98,-93.31,1281,1276,12597,26.95,0.855,100.0,-100.0,6272,6325,-0.0039,0.8799,100.0,73639,-0.0249,0.0,True
M5,5,1.0,70,3.0,all,full_confl,128,0.03,10,62.6,2671,19.81,0.8428,97.88,-97.4,1365,1306,13648,20.83,0.855,100.0,-100.0,6890,6758,0.0122,0.8591,100.0,227006,-0.0041,0.0,True
M5,5,1.0,30,3.0,all,full_confl,128,0.05,5,58.6,4764,21.39,0.8925,99.59,-99.07,2287,2477,23027,20.94,0.8545,100.0,-100.0,11390,11637,-0.038,0.86,100.0,150830,-0.0055,0.0,True
M5,5,1.0,70,3.0,all,full_confl,64,0.03,10,51.6,2437,20.31,0.8504,97.17,-95.95,1100,1337,13415,20.75,0.8543,100.0,-100.0,6779,6636,0.0039,0.8591,100.0,227006,-0.0048,0.0,True
M5,5,0.3,70,2.0,asian,full_confl,64,0.05,5,48.3,754,33.29,0.7954,73.45,-71.79,303,451,3511,34.49,0.8542,98.72,-98.49,1736,1775,0.0588,0.8156,100.0,27242,0.0386,1.28,True
M5,5,1.0,70,3.0,all,fft_cycle,64,0.03,5,51.6,9800,21.14,0.859,100.0,-100.0,4779,5021,47897,20.87,0.8541,100.0,-100.0,23848,24049,-0.0049,0.8591,100.0,227006,-0.005,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,64,0.05,5,48.3,9800,21.14,0.859,100.0,-100.0,4779,5021,47897,20.87,0.8541,100.0,-100.0,23848,24049,-0.0049,0.8591,100.0,227006,-0.005,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,64,0.03,5,51.6,9800,31.07,0.8337,100.0,-100.0,4779,5021,47897,31.41,0.8539,100.0,-100.0,23848,24049,0.0202,0.8491,100.0,227006,0.0048,0.0,True
M5,5,1.0,70,2.0,all,fft_cycle,64,0.05,5,48.3,9800,31.07,0.8337,100.0,-100.0,4779,5021,47897,31.41,0.8539,100.0,-100.0,23848,24049,0.0202,0.8491,100.0,227006,0.0048,0.0,True
M5,5,0.3,70,3.0,london,fft_cycle,128,0.03,10,62.6,481,21.21,0.7974,57.54,-57.54,227,254,2591,22.35,0.8536,96.79,-96.69,1305,1286,0.0562,0.901,100.0,29651,-0.0474,3.21,True
M5,5,0.3,70,3.0,london,fft_cycle,128,0.05,10,58.6,481,21.21,0.7974,57.54,-57.54,227,254,2591,22.35,0.8536,96.79,-96.69,1305,1286,0.0562,0.901,100.0,29651,-0.0474,3.21,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.03,10,51.6,467,14.99,0.99,39.09,-8.38,218,249,2727,15.0,0.8536,98.03,-95.78,1329,1398,-0.1364,0.8781,100.0,40310,-0.0245,1.97,True
M5,5,1.0,30,3.0,asian,full_confl,128,0.05,5,58.6,1465,25.26,0.859,90.25,-86.08,659,806,6670,24.9,0.8532,99.99,-99.99,3238,3432,-0.0058,0.8266,100.0,48995,0.0266,0.01,True
M5,5,1.0,30,2.0,newyork,fft_cycle,64,0.03,5,51.6,2277,27.14,0.8491,95.45,-92.21,1124,1153,10997,26.57,0.8532,100.0,-100.0,5541,5456,0.0041,0.8815,100.0,48754,-0.0283,0.0,True
M5,5,1.0,30,2.0,newyork,fft_cycle,64,0.05,5,48.3,2277,27.14,0.8491,95.45,-92.21,1124,1153,10997,26.57,0.8532,100.0,-100.0,5541,5456,0.0041,0.8815,100.0,48754,-0.0283,0.0,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.03,10,62.6,1195,20.67,0.8556,79.77,-78.03,589,606,6498,20.76,0.8531,99.98,-99.98,3192,3306,-0.0025,0.8695,100.0,79018,-0.0164,0.02,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.05,10,58.6,1195,20.67,0.8556,79.77,-78.03,589,606,6498,20.76,0.8531,99.98,-99.98,3192,3306,-0.0025,0.8695,100.0,79018,-0.0164,0.02,True
M5,5,0.3,70,2.0,newyork,fft_cycle,128,0.03,5,62.6,1065,26.95,0.7891,81.82,-81.49,546,519,5562,27.0,0.8529,99.87,-99.76,2713,2849,0.0638,0.8814,100.0,25352,-0.0285,0.13,True
M5,5,0.3,70,2.0,newyork,fft_cycle,128,0.05,5,58.6,1065,26.95,0.7891,81.82,-81.49,546,519,5562,27.0,0.8529,99.87,-99.76,2713,2849,0.0638,0.8814,100.0,25352,-0.0285,0.13,True
M5,5,0.5,30,3.0,asian,full_confl,64,0.03,5,51.6,680,25.59,0.8695,62.17,-57.46,269,411,3372,24.79,0.8527,99.41,-99.11,1672,1700,-0.0168,0.8263,100.0,24676,0.0264,0.59,True
M5,5,0.5,30,2.0,all,fft_cycle,128,0.03,5,62.6,3205,31.98,0.8611,97.15,-97.06,1481,1724,15535,31.45,0.8526,100.0,-100.0,7611,7924,-0.0085,0.8468,100.0,74625,0.0058,0.0,True
M5,5,0.5,30,2.0,all,fft_cycle,128,0.05,5,58.6,3205,31.98,0.8611,97.15,-97.06,1481,1724,15535,31.45,0.8526,100.0,-100.0,7611,7924,-0.0085,0.8468,100.0,74625,0.0058,0.0,True
M5,5,1.0,70,3.0,asian,full_confl,128,0.03,10,62.6,694,27.95,0.9645,63.81,-26.79,332,362,3837,25.12,0.8522,99.62,-99.55,1878,1959,-0.1123,0.8343,100.0,75907,0.0179,0.38,True
M5,5,1.0,70,3.0,all,full_confl,128,0.05,5,58.6,7155,21.1,0.872,99.99,-99.97,3462,3693,34657,20.89,0.8522,100.0,-100.0,17135,17522,-0.0198,0.8591,100.0,227006,-0.0069,0.0,True
M5,5,1.0,30,3.0,asian,fft_cycle,128,0.03,10,62.6,631,24.41,0.8378,71.72,-61.73,305,326,3597,24.97,0.8521,99.45,-99.37,1760,1837,0.0143,0.8266,100.0,48995,0.0255,0.55,True
M5,5,1.0,30,3.0,asian,fft_cycle,128,0.05,10,58.6,631,24.41,0.8378,71.72,-61.73,305,326,3597,24.97,0.8521,99.45,-99.37,1760,1837,0.0143,0.8266,100.0,48995,0.0255,0.55,True
M5,5,0.5,70,3.0,london,fft_cycle,128,0.03,10,62.6,770,20.91,0.7884,81.68,-75.97,371,399,4090,22.18,0.8519,99.59,-99.56,2115,1975,0.0635,0.9045,100.0,46601,-0.0526,0.41,True
M5,5,0.5,70,3.0,london,fft_cycle,128,0.05,10,58.6,770,20.91,0.7884,81.68,-75.97,371,399,4090,22.18,0.8519,99.59,-99.56,2115,1975,0.0635,0.9045,100.0,46601,-0.0526,0.41,True
M5,5,0.3,30,3.0,asian,full_confl,128,0.03,5,62.6,504,26.19,0.8899,56.58,-42.07,215,289,2188,24.82,0.8515,97.55,-95.39,1039,1149,-0.0384,0.8371,100.0,15104,0.0144,2.45,True
M5,5,1.0,30,3.0,newyork,full_confl,128,0.03,5,62.6,1706,15.53,0.9275,85.26,-65.92,857,849,8250,14.84,0.8514,99.99,-99.99,4129,4121,-0.0761,0.8801,100.0,48754,-0.0287,0.01,True
M5,5,1.0,30,2.0,all,baseline,0,0.0,0,0.0,31804,31.21,0.8536,100.0,-100.0,15551,16253,150830,31.65,0.8514,100.0,-100.0,74316,76514,-0.0022,0.8514,100.0,150830,0.0,0.0,True
M5,5,0.3,70,3.0,newyork,full_confl,128,0.03,5,62.6,811,15.54,0.856,72.91,-61.15,415,396,4458,14.63,0.8513,99.64,-99.46,2186,2272,-0.0047,0.8814,100.0,25352,-0.0301,0.36,True
M5,5,0.3,70,2.0,all,baseline,0,0.0,0,0.0,16513,31.56,0.8537,100.0,-100.0,8116,8397,79018,31.71,0.8512,100.0,-100.0,39056,39962,-0.0025,0.8512,100.0,79018,0.0,0.0,True
M5,5,0.3,70,2.0,all,fft_cycle,128,0.03,5,62.6,3407,30.88,0.8111,99.38,-99.38,1577,1830,16423,31.5,0.8512,100.0,-100.0,7968,8455,0.0401,0.8512,100.0,79018,0.0,0.0,True
